time,primal_bound,dual_bound,gap_percent,event_type,node_count
12.36,1285.0,1087.92,18.12,LPSOLVED,520
12.36,1285.0,1087.92,18.12,LPSOLVED,520
12.36,1285.0,1087.92,18.12,LPSOLVED,521
12.37,1285.0,1087.92,18.12,LPSOLVED,521
12.37,1285.0,1087.92,18.12,LPSOLVED,521
12.37,1285.0,1087.92,18.12,LPSOLVED,521
12.39,1285.0,1087.92,18.12,LPSOLVED,522
12.39,1285.0,1087.92,18.12,LPSOLVED,522
12.47,1285.0,1087.92,18.12,LPSOLVED,523
12.47,1285.0,1087.92,18.12,LPSOLVED,523
12.47,1285.0,1087.92,18.12,LPSOLVED,524
12.47,1285.0,1087.92,18.12,LPSOLVED,524
12.49,1285.0,1087.92,18.12,LPSOLVED,525
12.49,1285.0,1087.92,18.12,LPSOLVED,525
12.66,1285.0,1087.92,18.12,LPSOLVED,526
12.66,1285.0,1087.92,18.12,LPSOLVED,526
12.66,1285.0,1087.92,18.12,LPSOLVED,527
12.66,1285.0,1087.92,18.12,LPSOLVED,527
12.67,1285.0,1087.92,18.12,LPSOLVED,527
12.67,1285.0,1087.92,18.12,LPSOLVED,527
12.68,1285.0,1087.92,18.12,LPSOLVED,528
12.68,1285.0,1087.92,18.12,LPSOLVED,528
12.68,1285.0,1087.92,18.12,LPSOLVED,529
12.68,1285.0,1087.92,18.12,LPSOLVED,529
12.68,1285.0,1087.92,18.12,LPSOLVED,530
12.68,1285.0,1087.92,18.12,LPSOLVED,530
12.7,1285.0,1089.44,17.95,LPSOLVED,531
12.7,1285.0,1089.44,17.95,LPSOLVED,531
12.7,1285.0,1089.44,17.95,LPSOLVED,532
12.7,1285.0,1089.44,17.95,LPSOLVED,532
12.7,1285.0,1089.44,17.95,LPSOLVED,533
12.7,1285.0,1089.44,17.95,LPSOLVED,533
12.79,1285.0,1089.44,17.95,LPSOLVED,534
12.79,1285.0,1089.44,17.95,LPSOLVED,534
12.82,1285.0,1089.44,17.95,LPSOLVED,535
12.82,1285.0,1089.44,17.95,LPSOLVED,535
12.82,1285.0,1089.44,17.95,LPSOLVED,536
12.82,1285.0,1089.44,17.95,LPSOLVED,536
12.83,1285.0,1089.44,17.95,LPSOLVED,537
12.83,1285.0,1089.44,17.95,LPSOLVED,537
12.84,1285.0,1089.44,17.95,LPSOLVED,538
12.84,1285.0,1089.44,17.95,LPSOLVED,538
12.92,1285.0,1089.44,17.95,LPSOLVED,539
12.92,1285.0,1089.44,17.95,LPSOLVED,539
12.95,1285.0,1089.44,17.95,LPSOLVED,540
12.95,1285.0,1089.44,17.95,LPSOLVED,540
12.96,1285.0,1089.44,17.95,LPSOLVED,541
12.96,1285.0,1089.44,17.95,LPSOLVED,541
12.97,1285.0,1089.44,17.95,LPSOLVED,543
12.98,1285.0,1089.44,17.95,LPSOLVED,543
12.98,1285.0,1089.44,17.95,LPSOLVED,544
12.98,1285.0,1089.44,17.95,LPSOLVED,544
12.98,1285.0,1089.44,17.95,LPSOLVED,545
12.98,1285.0,1089.44,17.95,LPSOLVED,545
13.0,1285.0,1089.44,17.95,LPSOLVED,546
13.0,1285.0,1089.44,17.95,LPSOLVED,546
13.07,1285.0,1089.44,17.95,LPSOLVED,547
13.07,1285.0,1089.44,17.95,LPSOLVED,547
13.07,1285.0,1089.44,17.95,LPSOLVED,548
13.07,1285.0,1089.44,17.95,LPSOLVED,548
13.09,1285.0,1089.44,17.95,LPSOLVED,549
13.1,1285.0,1089.44,17.95,LPSOLVED,550
13.1,1285.0,1089.44,17.95,LPSOLVED,550
13.1,1285.0,1089.44,17.95,LPSOLVED,550
13.11,1285.0,1089.44,17.95,LPSOLVED,550
13.11,1285.0,1089.44,17.95,LPSOLVED,552
13.11,1285.0,1089.44,17.95,LPSOLVED,552
13.12,1285.0,1089.44,17.95,LPSOLVED,553
13.12,1285.0,1089.44,17.95,LPSOLVED,553
13.12,1285.0,1089.44,17.95,LPSOLVED,554
13.12,1285.0,1089.44,17.95,LPSOLVED,554
13.14,1285.0,1089.44,17.95,LPSOLVED,555
13.14,1285.0,1089.44,17.95,LPSOLVED,555
13.15,1285.0,1089.44,17.95,LPSOLVED,556
13.15,1285.0,1089.44,17.95,LPSOLVED,556
13.16,1285.0,1089.44,17.95,LPSOLVED,556
13.16,1285.0,1089.44,17.95,LPSOLVED,556
13.17,1285.0,1089.44,17.95,LPSOLVED,558
13.17,1285.0,1089.44,17.95,LPSOLVED,558
13.26,1285.0,1089.44,17.95,LPSOLVED,559
13.26,1285.0,1089.44,17.95,LPSOLVED,559
13.27,1285.0,1089.44,17.95,LPSOLVED,560
13.28,1285.0,1089.44,17.95,LPSOLVED,560
13.3,1285.0,1096.98,17.14,LPSOLVED,561
13.3,1285.0,1096.98,17.14,LPSOLVED,561
13.3,1285.0,1096.98,17.14,LPSOLVED,562
13.3,1285.0,1096.98,17.14,LPSOLVED,562
13.3,1285.0,1096.98,17.14,LPSOLVED,563
13.3,1285.0,1096.98,17.14,LPSOLVED,563
13.32,1285.0,1096.98,17.14,LPSOLVED,564
13.32,1285.0,1096.98,17.14,LPSOLVED,564
13.32,1285.0,1096.98,17.14,LPSOLVED,565
13.32,1285.0,1096.98,17.14,LPSOLVED,565
13.37,1285.0,1096.98,17.14,LPSOLVED,566
13.37,1285.0,1096.98,17.14,LPSOLVED,566
13.39,1285.0,1096.98,17.14,LPSOLVED,567
13.39,1285.0,1096.98,17.14,LPSOLVED,567
13.59,1285.0,1096.98,17.14,LPSOLVED,568
13.59,1285.0,1096.98,17.14,LPSOLVED,568
13.6,1285.0,1096.98,17.14,LPSOLVED,569
13.6,1285.0,1096.98,17.14,LPSOLVED,569
13.61,1285.0,1096.98,17.14,LPSOLVED,570
13.61,1285.0,1096.98,17.14,LPSOLVED,570
13.61,1285.0,1096.98,17.14,LPSOLVED,571
13.61,1285.0,1096.98,17.14,LPSOLVED,571
13.73,1285.0,1096.98,17.14,LPSOLVED,572
13.73,1285.0,1096.98,17.14,LPSOLVED,572
13.74,1285.0,1096.98,17.14,LPSOLVED,573
13.74,1285.0,1096.98,17.14,LPSOLVED,573
13.75,1285.0,1096.98,17.14,LPSOLVED,574
13.75,1285.0,1096.98,17.14,LPSOLVED,574
13.76,1285.0,1096.98,17.14,LPSOLVED,575
13.76,1285.0,1096.98,17.14,LPSOLVED,575
13.77,1285.0,1096.98,17.14,LPSOLVED,576
13.77,1285.0,1096.98,17.14,LPSOLVED,576
13.77,1285.0,1096.98,17.14,LPSOLVED,577
13.77,1285.0,1096.98,17.14,LPSOLVED,577
13.77,1285.0,1096.98,17.14,LPSOLVED,578
13.77,1285.0,1096.98,17.14,LPSOLVED,578
13.79,1285.0,1096.98,17.14,LPSOLVED,579
13.8,1285.0,1096.98,17.14,LPSOLVED,580
13.8,1285.0,1096.98,17.14,LPSOLVED,580
13.81,1285.0,1096.98,17.14,LPSOLVED,581
13.81,1285.0,1096.98,17.14,LPSOLVED,581
13.83,1285.0,1096.98,17.14,LPSOLVED,582
13.83,1285.0,1096.98,17.14,LPSOLVED,582
13.83,1285.0,1096.98,17.14,LPSOLVED,583
13.83,1285.0,1096.98,17.14,LPSOLVED,583
13.83,1285.0,1096.98,17.14,LPSOLVED,584
13.84,1285.0,1096.98,17.14,LPSOLVED,584
13.84,1285.0,1096.98,17.14,LPSOLVED,585
13.84,1285.0,1096.98,17.14,LPSOLVED,585
13.85,1285.0,1096.98,17.14,LPSOLVED,586
13.85,1285.0,1096.98,17.14,LPSOLVED,586
13.9,1285.0,1096.98,17.14,LPSOLVED,587
13.9,1285.0,1096.98,17.14,LPSOLVED,587
13.9,1285.0,1096.98,17.14,LPSOLVED,588
13.9,1285.0,1096.98,17.14,LPSOLVED,588
13.93,1285.0,1096.98,17.14,LPSOLVED,589
13.93,1285.0,1096.98,17.14,LPSOLVED,589
13.95,1285.0,1096.98,17.14,LPSOLVED,590
13.95,1285.0,1096.98,17.14,LPSOLVED,590
13.95,1285.0,1096.98,17.14,LPSOLVED,591
13.95,1285.0,1096.98,17.14,LPSOLVED,591
13.96,1285.0,1096.98,17.14,LPSOLVED,591
13.96,1285.0,1096.98,17.14,LPSOLVED,591
13.96,1285.0,1096.98,17.14,LPSOLVED,591
13.96,1285.0,1096.98,17.14,LPSOLVED,591
13.97,1285.0,1096.98,17.14,LPSOLVED,591
13.97,1285.0,1096.98,17.14,LPSOLVED,591
13.97,1285.0,1096.98,17.14,LPSOLVED,591
13.97,1285.0,1096.98,17.14,LPSOLVED,591
13.97,1285.0,1096.98,17.14,LPSOLVED,592
13.98,1285.0,1096.98,17.14,LPSOLVED,593
13.98,1285.0,1096.98,17.14,LPSOLVED,593
13.99,1285.0,1096.98,17.14,LPSOLVED,594
13.99,1285.0,1096.98,17.14,LPSOLVED,594
14.0,1285.0,1096.98,17.14,LPSOLVED,594
14.0,1285.0,1096.98,17.14,LPSOLVED,594
14.0,1285.0,1096.98,17.14,LPSOLVED,595
14.0,1285.0,1096.98,17.14,LPSOLVED,595
14.02,1285.0,1096.98,17.14,LPSOLVED,596
14.02,1285.0,1096.98,17.14,LPSOLVED,596
14.02,1285.0,1096.98,17.14,LPSOLVED,596
14.02,1285.0,1096.98,17.14,LPSOLVED,597
14.02,1285.0,1096.98,17.14,LPSOLVED,597
14.02,1285.0,1096.98,17.14,BESTSOLFOUND,597
14.03,1198.0,1096.98,9.21,LPSOLVED,598
14.03,1198.0,1096.98,9.21,LPSOLVED,598
14.03,1198.0,1096.98,9.21,LPSOLVED,598
14.03,1198.0,1096.98,9.21,LPSOLVED,598
14.03,1198.0,1096.98,9.21,LPSOLVED,599
14.03,1198.0,1096.98,9.21,LPSOLVED,599
14.04,1198.0,1097.9,9.12,LPSOLVED,601
14.04,1198.0,1097.9,9.12,LPSOLVED,601
14.05,1198.0,1097.9,9.12,LPSOLVED,602
14.05,1198.0,1097.9,9.12,LPSOLVED,602
14.05,1198.0,1097.9,9.12,LPSOLVED,603
14.05,1198.0,1097.9,9.12,LPSOLVED,603
14.06,1198.0,1097.9,9.12,BESTSOLFOUND,603
14.07,1164.0,1097.9,6.02,LPSOLVED,604
14.07,1164.0,1097.9,6.02,LPSOLVED,604
14.07,1164.0,1097.9,6.02,LPSOLVED,605
14.07,1164.0,1097.9,6.02,LPSOLVED,605
14.07,1164.0,1097.9,6.02,LPSOLVED,607
14.08,1164.0,1097.9,6.02,LPSOLVED,607
14.08,1164.0,1097.9,6.02,LPSOLVED,610
14.08,1164.0,1097.9,6.02,LPSOLVED,610
14.08,1164.0,1097.9,6.02,LPSOLVED,611
14.08,1164.0,1097.9,6.02,LPSOLVED,611
14.09,1164.0,1097.9,6.02,LPSOLVED,613
14.09,1164.0,1097.9,6.02,LPSOLVED,613
14.11,1164.0,1097.9,6.02,LPSOLVED,614
14.15,1164.0,1097.9,6.02,LPSOLVED,615
14.31,1164.0,1097.9,6.02,LPSOLVED,616
14.36,1164.0,1097.9,6.02,LPSOLVED,617
14.37,1164.0,1097.9,6.02,LPSOLVED,618
14.37,1164.0,1097.9,6.02,LPSOLVED,618
14.38,1164.0,1097.9,6.02,LPSOLVED,618
14.38,1164.0,1097.9,6.02,LPSOLVED,618
14.38,1164.0,1097.9,6.02,LPSOLVED,618
14.38,1164.0,1097.9,6.02,LPSOLVED,619
14.38,1164.0,1097.9,6.02,LPSOLVED,619
14.38,1164.0,1097.9,6.02,LPSOLVED,619
14.39,1164.0,1097.9,6.02,LPSOLVED,620
14.39,1164.0,1097.9,6.02,LPSOLVED,620
14.39,1164.0,1100.65,5.76,LPSOLVED,621
14.39,1164.0,1100.65,5.76,LPSOLVED,621
14.45,1164.0,1100.65,5.76,LPSOLVED,622
14.45,1164.0,1100.65,5.76,LPSOLVED,622
14.46,1164.0,1100.65,5.76,LPSOLVED,623
14.46,1164.0,1100.65,5.76,LPSOLVED,623
14.47,1164.0,1100.65,5.76,LPSOLVED,623
14.48,1164.0,1100.65,5.76,LPSOLVED,623
14.64,1164.0,1100.65,5.76,LPSOLVED,625
14.64,1164.0,1100.65,5.76,LPSOLVED,625
14.65,1164.0,1100.65,5.76,LPSOLVED,625
14.65,1164.0,1100.65,5.76,LPSOLVED,625
14.65,1164.0,1100.65,5.76,LPSOLVED,627
14.65,1164.0,1100.65,5.76,LPSOLVED,627
14.66,1164.0,1100.65,5.76,LPSOLVED,629
14.66,1164.0,1100.65,5.76,LPSOLVED,631
14.67,1164.0,1100.65,5.76,LPSOLVED,631
14.67,1164.0,1100.65,5.76,LPSOLVED,631
14.69,1164.0,1100.65,5.76,LPSOLVED,632
14.73,1164.0,1100.65,5.76,LPSOLVED,633
14.75,1164.0,1100.65,5.76,LPSOLVED,634
14.75,1164.0,1100.65,5.76,LPSOLVED,634
14.76,1164.0,1100.65,5.76,LPSOLVED,635
14.76,1164.0,1100.65,5.76,LPSOLVED,635
14.76,1164.0,1100.65,5.76,LPSOLVED,636
14.76,1164.0,1100.65,5.76,LPSOLVED,636
14.77,1164.0,1100.65,5.76,LPSOLVED,638
14.78,1164.0,1100.65,5.76,LPSOLVED,640
14.78,1164.0,1100.65,5.76,LPSOLVED,640
14.79,1164.0,1100.65,5.76,LPSOLVED,642
14.79,1164.0,1100.65,5.76,LPSOLVED,642
14.79,1164.0,1100.65,5.76,LPSOLVED,643
14.79,1164.0,1100.65,5.76,LPSOLVED,643
14.8,1164.0,1100.65,5.76,LPSOLVED,643
14.8,1164.0,1100.65,5.76,LPSOLVED,644
14.8,1164.0,1100.65,5.76,LPSOLVED,646
14.8,1164.0,1100.65,5.76,LPSOLVED,647
14.8,1164.0,1100.65,5.76,LPSOLVED,647
14.8,1164.0,1100.65,5.76,LPSOLVED,647
14.81,1164.0,1100.65,5.76,LPSOLVED,648
14.81,1164.0,1100.65,5.76,LPSOLVED,648
14.81,1164.0,1100.65,5.76,LPSOLVED,648
14.81,1164.0,1100.65,5.76,LPSOLVED,650
14.81,1164.0,1100.65,5.76,LPSOLVED,652
14.81,1164.0,1100.65,5.76,LPSOLVED,653
14.81,1164.0,1100.65,5.76,LPSOLVED,653
14.81,1164.0,1100.65,5.76,LPSOLVED,655
14.81,1164.0,1100.65,5.76,LPSOLVED,655
14.82,1164.0,1100.65,5.76,LPSOLVED,657
14.82,1164.0,1100.65,5.76,LPSOLVED,658
14.82,1164.0,1100.65,5.76,LPSOLVED,660
14.82,1164.0,1100.65,5.76,LPSOLVED,663
14.82,1164.0,1100.65,5.76,LPSOLVED,663
14.82,1164.0,1100.65,5.76,LPSOLVED,665
14.82,1164.0,1100.65,5.76,LPSOLVED,665
14.83,1164.0,1100.65,5.76,LPSOLVED,667
14.83,1164.0,1100.65,5.76,LPSOLVED,667
14.83,1164.0,1100.65,5.76,LPSOLVED,669
14.83,1164.0,1100.65,5.76,LPSOLVED,669
14.87,1164.0,1101.46,5.68,LPSOLVED,672
14.88,1164.0,1101.46,5.68,LPSOLVED,673
14.88,1164.0,1101.46,5.68,LPSOLVED,673
14.94,1164.0,1101.46,5.68,LPSOLVED,675
14.94,1164.0,1101.46,5.68,LPSOLVED,675
14.94,1164.0,1101.46,5.68,LPSOLVED,676
14.94,1164.0,1101.46,5.68,LPSOLVED,676
14.96,1164.0,1101.46,5.68,LPSOLVED,678
14.96,1164.0,1101.46,5.68,LPSOLVED,678
14.96,1164.0,1101.46,5.68,LPSOLVED,679
14.96,1164.0,1101.46,5.68,BESTSOLFOUND,679
14.96,1162.0,1101.46,5.5,LPSOLVED,680
14.96,1162.0,1101.46,5.5,LPSOLVED,680
14.97,1162.0,1101.46,5.5,LPSOLVED,680
14.97,1162.0,1101.46,5.5,LPSOLVED,680
14.97,1162.0,1101.46,5.5,LPSOLVED,680
14.97,1162.0,1101.46,5.5,LPSOLVED,681
14.97,1162.0,1101.46,5.5,LPSOLVED,683
14.97,1162.0,1101.46,5.5,LPSOLVED,683
14.98,1162.0,1101.46,5.5,LPSOLVED,683
14.98,1162.0,1101.46,5.5,LPSOLVED,683
14.98,1162.0,1101.46,5.5,LPSOLVED,686
14.98,1162.0,1101.46,5.5,LPSOLVED,686
15.15,1162.0,1101.46,5.5,LPSOLVED,687
15.15,1162.0,1101.46,5.5,LPSOLVED,687
15.15,1162.0,1101.46,5.5,LPSOLVED,689
15.15,1162.0,1101.46,5.5,LPSOLVED,690
15.15,1162.0,1101.46,5.5,LPSOLVED,690
15.22,1162.0,1101.46,5.5,LPSOLVED,692
15.22,1162.0,1101.46,5.5,LPSOLVED,692
15.23,1162.0,1101.46,5.5,LPSOLVED,694
15.23,1162.0,1101.46,5.5,LPSOLVED,694
15.23,1162.0,1101.46,5.5,LPSOLVED,696
15.23,1162.0,1101.46,5.5,LPSOLVED,696
15.24,1162.0,1101.46,5.5,LPSOLVED,698
15.24,1162.0,1101.46,5.5,LPSOLVED,698
15.24,1162.0,1101.46,5.5,LPSOLVED,698
15.24,1162.0,1101.46,5.5,LPSOLVED,698
15.25,1162.0,1101.46,5.5,LPSOLVED,699
15.25,1162.0,1101.46,5.5,LPSOLVED,699
15.25,1162.0,1101.46,5.5,LPSOLVED,700
15.25,1162.0,1101.46,5.5,LPSOLVED,700
15.25,1162.0,1101.46,5.5,LPSOLVED,700
15.25,1162.0,1101.46,5.5,LPSOLVED,701
15.25,1162.0,1101.46,5.5,LPSOLVED,701
15.25,1162.0,1101.46,5.5,LPSOLVED,702
15.25,1162.0,1101.46,5.5,LPSOLVED,703
15.25,1162.0,1101.46,5.5,LPSOLVED,703
15.26,1162.0,1101.46,5.5,LPSOLVED,703
15.26,1162.0,1101.46,5.5,LPSOLVED,704
15.26,1162.0,1101.46,5.5,LPSOLVED,705
15.26,1162.0,1101.46,5.5,LPSOLVED,705
15.26,1162.0,1101.46,5.5,LPSOLVED,707
15.26,1162.0,1101.46,5.5,LPSOLVED,707
15.27,1162.0,1101.46,5.5,LPSOLVED,707
15.27,1162.0,1101.46,5.5,LPSOLVED,709
15.27,1162.0,1101.46,5.5,LPSOLVED,709
15.27,1162.0,1101.46,5.5,LPSOLVED,711
15.27,1162.0,1101.46,5.5,LPSOLVED,713
15.27,1162.0,1101.46,5.5,LPSOLVED,713
15.28,1162.0,1101.46,5.5,LPSOLVED,713
15.28,1162.0,1101.46,5.5,LPSOLVED,715
15.28,1162.0,1101.46,5.5,LPSOLVED,717
15.28,1162.0,1101.46,5.5,LPSOLVED,719
15.28,1162.0,1101.46,5.5,LPSOLVED,719
15.28,1162.0,1101.46,5.5,LPSOLVED,721
15.28,1162.0,1101.46,5.5,LPSOLVED,721
15.29,1162.0,1101.46,5.5,LPSOLVED,722
15.29,1162.0,1101.46,5.5,LPSOLVED,722
15.29,1162.0,1101.46,5.5,LPSOLVED,724
15.29,1162.0,1101.46,5.5,LPSOLVED,726
15.29,1162.0,1101.46,5.5,LPSOLVED,726
15.32,1162.0,1101.46,5.5,LPSOLVED,728
15.32,1162.0,1101.46,5.5,LPSOLVED,728
15.32,1162.0,1101.46,5.5,LPSOLVED,729
15.32,1162.0,1101.46,5.5,LPSOLVED,730
15.34,1162.0,1101.93,5.45,LPSOLVED,731
15.34,1162.0,1101.93,5.45,LPSOLVED,731
15.35,1162.0,1101.93,5.45,LPSOLVED,732
15.35,1162.0,1101.93,5.45,LPSOLVED,732
15.35,1162.0,1101.93,5.45,LPSOLVED,733
15.35,1162.0,1101.93,5.45,LPSOLVED,733
15.36,1162.0,1101.93,5.45,LPSOLVED,733
15.36,1162.0,1101.93,5.45,LPSOLVED,734
15.36,1162.0,1101.93,5.45,LPSOLVED,734
15.37,1162.0,1101.93,5.45,LPSOLVED,735
15.37,1162.0,1101.93,5.45,LPSOLVED,735
15.37,1162.0,1101.93,5.45,LPSOLVED,736
15.37,1162.0,1101.93,5.45,LPSOLVED,736
15.38,1162.0,1101.93,5.45,LPSOLVED,738
15.38,1162.0,1101.93,5.45,LPSOLVED,738
15.39,1162.0,1101.93,5.45,LPSOLVED,740
15.39,1162.0,1101.93,5.45,LPSOLVED,740
15.39,1162.0,1101.93,5.45,LPSOLVED,742
15.39,1162.0,1101.93,5.45,LPSOLVED,742
15.4,1162.0,1101.93,5.45,LPSOLVED,742
15.4,1162.0,1101.93,5.45,LPSOLVED,743
15.4,1162.0,1101.93,5.45,LPSOLVED,743
15.41,1162.0,1101.93,5.45,LPSOLVED,745
15.41,1162.0,1101.93,5.45,LPSOLVED,745
15.43,1162.0,1101.93,5.45,LPSOLVED,747
15.46,1162.0,1101.93,5.45,LPSOLVED,750
15.46,1162.0,1101.93,5.45,LPSOLVED,750
15.46,1162.0,1101.93,5.45,LPSOLVED,752
15.46,1162.0,1101.93,5.45,LPSOLVED,752
15.47,1162.0,1101.93,5.45,LPSOLVED,752
15.47,1162.0,1101.93,5.45,LPSOLVED,754
15.47,1162.0,1101.93,5.45,LPSOLVED,757
15.47,1162.0,1101.93,5.45,LPSOLVED,757
15.48,1162.0,1101.93,5.45,LPSOLVED,758
15.48,1162.0,1101.93,5.45,LPSOLVED,758
15.67,1162.0,1101.93,5.45,LPSOLVED,759
15.67,1162.0,1101.93,5.45,LPSOLVED,759
15.67,1162.0,1101.93,5.45,LPSOLVED,760
15.67,1162.0,1101.93,5.45,LPSOLVED,760
15.68,1162.0,1101.93,5.45,LPSOLVED,762
15.68,1162.0,1101.93,5.45,LPSOLVED,764
15.68,1162.0,1101.93,5.45,LPSOLVED,765
15.68,1162.0,1101.93,5.45,LPSOLVED,765
15.69,1162.0,1101.93,5.45,LPSOLVED,767
15.69,1162.0,1101.93,5.45,LPSOLVED,767
15.69,1162.0,1101.93,5.45,LPSOLVED,769
15.69,1162.0,1101.93,5.45,LPSOLVED,769
15.7,1162.0,1101.93,5.45,LPSOLVED,771
15.71,1162.0,1101.93,5.45,LPSOLVED,772
15.71,1162.0,1101.93,5.45,LPSOLVED,772
15.72,1162.0,1101.93,5.45,LPSOLVED,775
15.72,1162.0,1101.93,5.45,LPSOLVED,775
15.72,1162.0,1101.93,5.45,LPSOLVED,777
15.72,1162.0,1101.93,5.45,LPSOLVED,777
15.72,1162.0,1101.93,5.45,LPSOLVED,779
15.72,1162.0,1101.93,5.45,LPSOLVED,779
15.73,1162.0,1101.93,5.45,LPSOLVED,779
15.73,1162.0,1101.93,5.45,LPSOLVED,779
15.73,1162.0,1101.93,5.45,LPSOLVED,781
15.73,1162.0,1101.93,5.45,LPSOLVED,781
15.73,1162.0,1101.93,5.45,LPSOLVED,783
15.73,1162.0,1101.93,5.45,LPSOLVED,783
15.73,1162.0,1101.93,5.45,LPSOLVED,784
15.74,1162.0,1101.93,5.45,LPSOLVED,784
15.75,1162.0,1101.93,5.45,LPSOLVED,786
15.75,1162.0,1101.93,5.45,LPSOLVED,786
15.75,1162.0,1101.93,5.45,LPSOLVED,787
15.75,1162.0,1101.93,5.45,LPSOLVED,787
15.76,1162.0,1101.93,5.45,LPSOLVED,788
15.76,1162.0,1101.93,5.45,LPSOLVED,788
15.78,1162.0,1104.27,5.23,LPSOLVED,791
15.78,1162.0,1104.27,5.23,LPSOLVED,791
15.78,1162.0,1104.27,5.23,LPSOLVED,792
15.78,1162.0,1104.27,5.23,LPSOLVED,792
15.78,1162.0,1104.27,5.23,LPSOLVED,793
15.78,1162.0,1104.27,5.23,LPSOLVED,793
15.8,1162.0,1104.27,5.23,LPSOLVED,795
15.8,1162.0,1104.27,5.23,LPSOLVED,795
15.82,1162.0,1104.27,5.23,LPSOLVED,800
15.82,1162.0,1104.27,5.23,LPSOLVED,800
15.83,1162.0,1104.27,5.23,LPSOLVED,802
15.89,1162.0,1104.27,5.23,LPSOLVED,803
15.9,1162.0,1104.27,5.23,LPSOLVED,804
15.9,1162.0,1104.27,5.23,LPSOLVED,804
15.91,1162.0,1104.27,5.23,LPSOLVED,805
15.92,1162.0,1104.27,5.23,LPSOLVED,807
15.92,1162.0,1104.27,5.23,LPSOLVED,807
15.93,1162.0,1104.27,5.23,LPSOLVED,809
15.93,1162.0,1104.27,5.23,LPSOLVED,809
15.93,1162.0,1104.27,5.23,LPSOLVED,811
15.93,1162.0,1104.27,5.23,LPSOLVED,811
15.93,1162.0,1104.27,5.23,LPSOLVED,811
15.94,1162.0,1104.27,5.23,LPSOLVED,813
15.94,1162.0,1104.27,5.23,LPSOLVED,813
16.02,1162.0,1104.27,5.23,LPSOLVED,814
16.02,1162.0,1104.27,5.23,LPSOLVED,814
16.03,1162.0,1104.27,5.23,LPSOLVED,816
16.03,1162.0,1104.27,5.23,LPSOLVED,816
16.04,1162.0,1104.27,5.23,LPSOLVED,818
16.04,1162.0,1104.27,5.23,LPSOLVED,818
16.04,1162.0,1104.27,5.23,LPSOLVED,820
16.04,1162.0,1104.27,5.23,LPSOLVED,820
16.04,1162.0,1104.27,5.23,LPSOLVED,821
16.04,1162.0,1104.27,5.23,LPSOLVED,821
16.05,1162.0,1104.27,5.23,LPSOLVED,823
16.05,1162.0,1104.27,5.23,LPSOLVED,823
16.05,1162.0,1104.27,5.23,LPSOLVED,823
16.05,1162.0,1104.27,5.23,LPSOLVED,824
16.05,1162.0,1104.27,5.23,LPSOLVED,824
16.06,1162.0,1104.27,5.23,LPSOLVED,824
16.06,1162.0,1104.27,5.23,LPSOLVED,826
16.06,1162.0,1104.27,5.23,LPSOLVED,826
16.06,1162.0,1104.27,5.23,LPSOLVED,828
16.06,1162.0,1104.27,5.23,LPSOLVED,828
16.06,1162.0,1104.27,5.23,LPSOLVED,829
16.06,1162.0,1104.27,5.23,LPSOLVED,830
16.06,1162.0,1104.27,5.23,LPSOLVED,830
16.06,1162.0,1104.27,5.23,LPSOLVED,831
16.06,1162.0,1104.27,5.23,LPSOLVED,831
16.08,1162.0,1104.27,5.23,LPSOLVED,833
16.08,1162.0,1104.27,5.23,LPSOLVED,835
16.09,1162.0,1104.27,5.23,LPSOLVED,835
16.16,1162.0,1104.27,5.23,LPSOLVED,837
16.16,1162.0,1104.27,5.23,LPSOLVED,837
16.16,1162.0,1104.27,5.23,LPSOLVED,839
16.16,1162.0,1104.27,5.23,LPSOLVED,840
16.18,1162.0,1106.35,5.03,LPSOLVED,841
16.18,1162.0,1106.35,5.03,LPSOLVED,841
16.18,1162.0,1106.35,5.03,LPSOLVED,842
16.18,1162.0,1106.35,5.03,LPSOLVED,842
16.18,1162.0,1106.35,5.03,LPSOLVED,843
16.18,1162.0,1106.35,5.03,LPSOLVED,843
16.19,1162.0,1106.35,5.03,LPSOLVED,845
16.19,1162.0,1106.35,5.03,LPSOLVED,845
16.19,1162.0,1106.35,5.03,LPSOLVED,847
16.19,1162.0,1106.35,5.03,LPSOLVED,847
16.19,1162.0,1106.35,5.03,LPSOLVED,848
16.4,1162.0,1107.22,4.95,LPSOLVED,851
16.4,1162.0,1107.22,4.95,LPSOLVED,851
16.41,1162.0,1107.22,4.95,LPSOLVED,852
16.41,1162.0,1107.22,4.95,LPSOLVED,852
16.41,1162.0,1107.22,4.95,LPSOLVED,852
16.41,1162.0,1107.22,4.95,LPSOLVED,852
16.42,1162.0,1107.22,4.95,LPSOLVED,853
16.42,1162.0,1107.22,4.95,LPSOLVED,853
16.46,1162.0,1107.22,4.95,LPSOLVED,856
16.47,1162.0,1107.22,4.95,LPSOLVED,857
16.47,1162.0,1107.22,4.95,LPSOLVED,857
16.47,1162.0,1107.22,4.95,LPSOLVED,857
16.47,1162.0,1107.22,4.95,LPSOLVED,857
16.47,1162.0,1107.22,4.95,LPSOLVED,859
16.47,1162.0,1107.22,4.95,LPSOLVED,859
16.53,1162.0,1107.22,4.95,LPSOLVED,861
16.53,1162.0,1107.22,4.95,LPSOLVED,861
16.55,1162.0,1107.22,4.95,LPSOLVED,862
16.55,1162.0,1107.22,4.95,LPSOLVED,862
16.55,1162.0,1107.22,4.95,LPSOLVED,864
